date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:29	6621/6621	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:57:29%20GMT	https://static.wixstatic.com/media/fc4bd9_fb544108b295462591eaa3bcc8b63d5e~mv2.jpg/v1/fill/w_170,h_170,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_0980_edited.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_fb544108b295462591eaa3bcc8b63d5e_mv2.jpg/v1/fill/w_170,h_170,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_0980_edited.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%89%af%e6%9c%ac-%e8%87%aa%e4%b8%bb%e4%bc%81%e5%8a%83-passion-project)
10:57:30	2505/2505	---MCZ	400	error ('Bad%20Request')	text/html	date:Mon,%2001%20Jun%202026%2002:57:30%20GMT	https://studioslowpace.wixsite.com/slowpacestudio/${s.uri}	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/${s.36.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%89%af%e6%9c%ac-%e8%87%aa%e4%b8%bb%e4%bc%81%e5%8a%83-passion-project)
10:57:30	2505/2505	---MCZ	400	error ('Bad%20Request')	text/html	date:Mon,%2001%20Jun%202026%2002:57:31%20GMT	https://studioslowpace.wixsite.com/slowpacestudio/window.location.href	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/window.location.37.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%89%af%e6%9c%ac-%e8%87%aa%e4%b8%bb%e4%bc%81%e5%8a%83-passion-project)
10:57:31	2505/2505	---MCZ	400	error ('Bad%20Request')	text/html	date:Mon,%2001%20Jun%202026%2002:57:31%20GMT	https://studioslowpace.wixsite.com/slowpacestudio/robots.txt	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/robots.38.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%89%af%e6%9c%ac-%e8%87%aa%e4%b8%bb%e4%bc%81%e5%8a%83-passion-project)
10:57:32	549/549	---M--	200	added ('OK')	text/xml	etag:W/%22225-a8tS0B60ETPSyBaa0UHe13N1fU8%22	https://studioslowpace.wixsite.com/slowpacestudio/sitemap.xml	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/sitemap.xml	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%89%af%e6%9c%ac-%e8%87%aa%e4%b8%bb%e4%bc%81%e5%8a%83-passion-project)
10:57:32	2510/2510	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2002:57:32%20GMT	https://studioslowpace.wixsite.com/slowpacestudio/feed.xml	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/feed.3a.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%89%af%e6%9c%ac-%e8%87%aa%e4%b8%bb%e4%bc%81%e5%8a%83-passion-project)
10:57:32	2509/2509	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2002:57:32%20GMT	https://studioslowpace.wixsite.com/slowpacestudio/e	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/e.3b.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%89%af%e6%9c%ac-%e8%87%aa%e4%b8%bb%e4%bc%81%e5%8a%83-passion-project)
10:57:34	151734/151734	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c7289c4e612d59a43b1a6dda2b33a734%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.e627af1c.bundle.min.js	C:/My%20Websites/slowpacestudio/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.e627af1c.bundle.min.js	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%b0%8b%e6%89%be%e6%9b%b8%e5%8f%8b)
10:57:35	221384/221384	---M-Z	200	added ('OK')	application/javascript	etag:W/%229be92a41d14e0310405851da29e7f79c%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.33bf9aa1.bundle.min.js	C:/My%20Websites/slowpacestudio/static.parastorage.com/services/wix-thunderbolt/dist/main.33bf9aa1.bundle.min.js	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%b0%8b%e6%89%be%e6%9b%b8%e5%8f%8b)
10:57:38	1180548/1180548	---MCZ	200	added ('OK')	text/html	etag:W/%222c3b05c858a9472958308188cc4986fc%22	https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c.html	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%95%86%e5%ba%97-shop)
10:57:38	5858/5858	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:57:37%20GMT	https://static.wixstatic.com/media/fc4bd9_d49660afe0b949f29a0247dd647855e7~mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_d49660afe0b949f29a0247dd647855e7~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_d49660afe0b949f29a0247dd647855e7_mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_d49660afe0b949f29a0247dd647855e7_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%95%86%e5%ba%97-shop)
10:57:39	881526/881526	---MCZ	200	added ('OK')	application/javascript	etag:W/%2272e57a14580db0d18078d804c10f9a8b%22	https://static.parastorage.com/services/wixstores-client-gallery/1.5966.0/GridGalleryViewerWidgetNoCss.bundle.min.js	C:/My%20Websites/slowpacestudio/static.parastorage.com/services/wixstores-client-gallery/1.5966.0/GridGalleryViewerWidgetNoCss.bundle.min.js	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%95%86%e5%ba%97-shop)
10:57:39	40949/40949	---M-Z	200	added ('OK')	image/png	etag:W/%22bede7b196cb7d99b5f77444c353a3bbd%22	https://static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/sloppyframe.3214ce8e.png	C:/My%20Websites/slowpacestudio/static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/sloppyframe.3214ce8e.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%81%af%e7%b5%a1%e6%88%91%e5%80%91-contact-us)
10:57:39	27349/27349	---MCZ	200	added ('OK')	application/javascript	etag:W/%2271e3ee7633c08bde7f56d484b7ba9308%22	https://static.parastorage.com/services/form-app/1.2744.0/client-viewer/1693.chunk.min.js	C:/My%20Websites/slowpacestudio/static.parastorage.com/services/form-app/1.2744.0/client-viewer/1693.chunk.min.js	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%81%af%e7%b5%a1%e6%88%91%e5%80%91-contact-us)
10:57:39	6170/6170	---MCZ	200	added ('OK')	application/javascript	etag:W/%221eb04acf0f5afe764d9b619bab367f79%22	https://static.parastorage.com/services/form-app/1.2744.0/client-viewer/form-app-header.chunk.min.js	C:/My%20Websites/slowpacestudio/static.parastorage.com/services/form-app/1.2744.0/client-viewer/form-app-header.chunk.min.js	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%81%af%e7%b5%a1%e6%88%91%e5%80%91-contact-us)
10:57:39	119317/119317	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c4cb4c6221da1423e34a2c2ecc5a5cd0%22	https://static.parastorage.com/services/form-app/1.2744.0/client-viewer/form-app-wix-ricos-viewer.chunk.min.js	C:/My%20Websites/slowpacestudio/static.parastorage.com/services/form-app/1.2744.0/client-viewer/form-app-wix-ricos-viewer.chunk.min.js	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%81%af%e7%b5%a1%e6%88%91%e5%80%91-contact-us)
10:57:39	11058/11058	---M-Z	200	added ('OK')	application/javascript	etag:W/%22adf64ee5ba8c3b96ae9c77f2c4a22de7%22	https://static.parastorage.com/services/form-app/1.2744.0/client-viewer/form-app-text-area.chunk.min.js	C:/My%20Websites/slowpacestudio/static.parastorage.com/services/form-app/1.2744.0/client-viewer/form-app-text-area.chunk.min.js	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%81%af%e7%b5%a1%e6%88%91%e5%80%91-contact-us)
10:57:41	896511/896511	---MCZ	200	added ('OK')	application/javascript	etag:W/%22aac84faf2bf62102af0bf0cb92f7edce%22	https://static.parastorage.com/services/form-app/1.2744.0/FormViewerWidgetNoCss.bundle.min.js	C:/My%20Websites/slowpacestudio/static.parastorage.com/services/form-app/1.2744.0/FormViewerWidgetNoCss.bundle.min.js	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%81%af%e7%b5%a1%e6%88%91%e5%80%91-contact-us)
10:57:41	1059/1059	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:57:41%20GMT	https://static.wixstatic.com/media/fc4bd9_0aa7dc3e2f684aefa1c7d2b2b1339050~mv2.jpg/v1/fill/w_42,h_52,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_0aa7dc3e2f684aefa1c7d2b2b1339050~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_0aa7dc3e2f684aefa1c7d2b2b1339050_mv2.jpg/v1/fill/w_42,h_52,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_0aa7dc3e2f684aefa1c7d2b2b1339050_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e7%a9%ba%e9%96%93%e5%85%b1%e5%ad%b8)
10:57:41	139489/139489	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:42%20GMT	https://static.wixstatic.com/media/fc4bd9_b0873f149a8846638c4ee343e6d8acc1~mv2.png/v1/fill/w_378,h_465,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/exhibition.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_b0873f149a8846638c4ee343e6d8acc1_mv2.png/v1/fill/w_378,h_465,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/exhibition.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e7%a9%ba%e9%96%93%e5%85%b1%e5%ad%b8)
10:57:43	848995/848995	---MCZ	200	added ('OK')	text/html	etag:W/%22648916d0f9e658c9216e85bdcf629931%22	https://studioslowpace.wixsite.com/slowpacestudio/%e8%a2%ab%e9%81%ba%e5%bf%98%e7%9a%84%e4%b8%80%e8%a7%92%e5%b1%95%e8%a6%bd	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/%e8%a2%ab%e9%81%ba%e5%bf%98%e7%9a%84%e4%b8%80%e8%a7%92%e5%b1%95%e8%a6%bd.html	(from https://studioslowpace.wixsite.com/slowpacestudio/%e7%a9%ba%e9%96%93%e5%85%b1%e5%ad%b8)
10:57:43	5022/5022	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:57:43%20GMT	https://static.wixstatic.com/media/fc4bd9_b9e90c9dbb34438a972ff9ee0de723be~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_b9e90c9dbb34438a972ff9ee0de723be~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_b9e90c9dbb34438a972ff9ee0de723be_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_b9e90c9dbb34438a972ff9ee0de723be_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e7%a9%ba%e9%96%93%e5%85%b1%e5%ad%b8)
10:57:44	4050/4050	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:57:44%20GMT	https://static.wixstatic.com/media/fc4bd9_cf8bd049cf1a45129477efbf1f7ec7f6~mv2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_cf8bd049cf1a45129477efbf1f7ec7f6~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_cf8bd049cf1a45129477efbf1f7ec7f6_mv2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_cf8bd049cf1a45129477efbf1f7ec7f6_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e7%a9%ba%e9%96%93%e5%85%b1%e5%ad%b8)
10:57:44	3275/3275	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:57:45%20GMT	https://static.wixstatic.com/media/fc4bd9_0aa7dc3e2f684aefa1c7d2b2b1339050~mv2.jpg/v1/fill/w_147,h_183,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_0aa7dc3e2f684aefa1c7d2b2b1339050~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_0aa7dc3e2f684aefa1c7d2b2b1339050_mv2.jpg/v1/fill/w_147,h_183,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_0aa7dc3e2f684aefa1c7d2b2b1339050_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e7%a9%ba%e9%96%93%e5%85%b1%e5%ad%b8)
10:57:45	38051/38051	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:57:45%20GMT	https://static.wixstatic.com/media/fc4bd9_0cd51f91168544ffbc5f28fc72f6f591~mv2.jpg/v1/fill/w_383,h_481,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4f135dd2-6dc5-48c6-8d74-beb0336c4a9e_JPG.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_0cd51f91168544ffbc5f28fc72f6f591_mv2.jpg/v1/fill/w_383,h_481,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4f135dd2-6dc5-48c6-8d74-beb0336c4a9e_JPG.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e7%a9%ba%e9%96%93%e5%85%b1%e5%ad%b8)
10:57:45	34072/34072	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:57:45%20GMT	https://static.wixstatic.com/media/fc4bd9_27a06354c7ee459bba26be40fb0cde48~mv2.jpg/v1/fill/w_364,h_364,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e6%bc%a2%e5%a2%93%e5%b0%8e%e8%b3%9e%e5%9c%98Post_edited.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_27a06354c7ee459bba26be40fb0cde48_mv2.jpg/v1/fill/w_364,h_364,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e6%bc%a2%e5%a2%93%e5%b0%8e%e8%b3%9e%e5%9c%98Post_edited.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e7%a9%ba%e9%96%93%e5%85%b1%e5%ad%b8)
10:57:46	314682/314682	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:46%20GMT	https://static.wixstatic.com/media/fc4bd9_c9b4850b4cfe4e38ae03a495738a6bb2~mv2.png/v1/fill/w_364,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/zine.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_c9b4850b4cfe4e38ae03a495738a6bb2_mv2.png/v1/fill/w_364,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/zine.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e7%a9%ba%e9%96%93%e5%85%b1%e5%ad%b8)
10:57:47	295114/295114	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:47%20GMT	https://static.wixstatic.com/media/fc4bd9_89c9361d5ec4445c83eda49cbd46415a~mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202025-10-21%20125752_edited_edited_edited.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_89c9361d5ec4445c83eda49cbd46415a_mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202025-10-21%20125752_edited_edited_edited.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:47	129176/129176	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:48%20GMT	https://static.wixstatic.com/media/fc4bd9_14226b2cecab4cc1b188676e1d99fc01~mv2.png/v1/fill/w_306,h_338,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e5%85%a7%e7%96%9a_edited.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_14226b2cecab4cc1b188676e1d99fc01_mv2.png/v1/fill/w_306,h_338,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e5%85%a7%e7%96%9a_edited.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:48	178471/178471	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:48%20GMT	https://static.wixstatic.com/media/fc4bd9_531b5c1a6c044793a963a4e0d34c5776~mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e5%a5%bd%e5%a5%87_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_531b5c1a6c044793a963a4e0d34c5776_mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e5%a5%bd%e5%a5%87_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:49	176253/176253	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:49%20GMT	https://static.wixstatic.com/media/fc4bd9_9e61637ce9aa4a098856284001f1c757~mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%8a%8a%e6%8f%a1_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_9e61637ce9aa4a098856284001f1c757_mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%8a%8a%e6%8f%a1_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:49	111113/111113	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:49%20GMT	https://static.wixstatic.com/media/fc4bd9_1d4031b62e90490c8e0ce2175ed3be08~mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%8a%80%e8%83%bd_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_1d4031b62e90490c8e0ce2175ed3be08_mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%8a%80%e8%83%bd_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:50	237259/237259	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:50%20GMT	https://static.wixstatic.com/media/fc4bd9_e9db3e7f850c4c6e88d6cfc8535b5892~mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e9%96%b1%e8%ae%80_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_e9db3e7f850c4c6e88d6cfc8535b5892_mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e9%96%b1%e8%ae%80_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:50	208084/208084	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:50%20GMT	https://static.wixstatic.com/media/fc4bd9_cea262a45ab94583a2a0eb78ed4a5974~mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%ad%b7%e5%8f%b2_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_cea262a45ab94583a2a0eb78ed4a5974_mv2.png/v1/fill/w_306,h_376,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%ad%b7%e5%8f%b2_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:51	277818/277818	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:51%20GMT	https://static.wixstatic.com/media/fc4bd9_5ad3ca3d023c48f8938417aac017a98e~mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e8%bb%8c%e8%b7%a1_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_5ad3ca3d023c48f8938417aac017a98e_mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e8%bb%8c%e8%b7%a1_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:51	246248/246248	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:51%20GMT	https://static.wixstatic.com/media/fc4bd9_bab5a0c0f6e54b89a1038bc5be9e0d21~mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%ad%bb%e4%ba%a1_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_bab5a0c0f6e54b89a1038bc5be9e0d21_mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%ad%bb%e4%ba%a1_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:52	243414/243414	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:52%20GMT	https://static.wixstatic.com/media/fc4bd9_7b69f099cb0d49349d2dadb56099acb5~mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e7%a9%ba%e9%96%93_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_7b69f099cb0d49349d2dadb56099acb5_mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e7%a9%ba%e9%96%93_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:53	230126/230126	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:53%20GMT	https://static.wixstatic.com/media/fc4bd9_2fd62f19a82e4675b5c9f06f06292ebb~mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%9b%b8%e5%af%ab_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_2fd62f19a82e4675b5c9f06f06292ebb_mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%9b%b8%e5%af%ab_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:53	209922/209922	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:52%20GMT	https://static.wixstatic.com/media/fc4bd9_15f6562dfad341fcbbe3b0c1f468bb97~mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e8%aa%8d%e7%9f%a5_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_15f6562dfad341fcbbe3b0c1f468bb97_mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e8%aa%8d%e7%9f%a5_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:54	118707/118707	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:53%20GMT	https://static.wixstatic.com/media/fc4bd9_b27b66526deb4e98aa60c0a7bf44dac7~mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e9%81%ba%e5%bf%98_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_b27b66526deb4e98aa60c0a7bf44dac7_mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e9%81%ba%e5%bf%98_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
